filename,label,prediction
/kaggle/input/vehicle-damage-identification/test/dent/3975.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3975.jpg', 'crack': 1.2957489e-10, 'dent': 0.9996984, 'glass shatter': 4.4617434e-09, 'lamp broken': 0.000244243, 'scratch': 5.7454723e-05, 'tire flat': 8.437052e-15}"
/kaggle/input/vehicle-damage-identification/test/dent/3566.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3566.jpg', 'crack': 0.00029017983, 'dent': 0.9995875, 'glass shatter': 1.9090478e-10, 'lamp broken': 2.3446894e-06, 'scratch': 0.000120003795, 'tire flat': 3.5628583e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/1243.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1243.jpg', 'crack': 5.7275416e-09, 'dent': 0.9997008, 'glass shatter': 6.869573e-10, 'lamp broken': 0.00029382834, 'scratch': 5.387873e-06, 'tire flat': 2.8429255e-09}"
/kaggle/input/vehicle-damage-identification/test/dent/2812.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2812.jpg', 'crack': 2.590679e-06, 'dent': 0.9767099, 'glass shatter': 0.0007079008, 'lamp broken': 0.010947006, 'scratch': 0.0029040047, 'tire flat': 0.0087286215}"
/kaggle/input/vehicle-damage-identification/test/dent/1002.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1002.jpg', 'crack': 1.4337872e-12, 'dent': 0.9999968, 'glass shatter': 9.614837e-09, 'lamp broken': 3.0081075e-08, 'scratch': 3.1635375e-06, 'tire flat': 4.0723333e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/106.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/106.jpg', 'crack': 5.831767e-11, 'dent': 0.99999905, 'glass shatter': 7.894622e-12, 'lamp broken': 2.9045213e-10, 'scratch': 9.0782754e-07, 'tire flat': 1.2002584e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/4206.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4206.jpg', 'crack': 0.0077099483, 'dent': 0.9922455, 'glass shatter': 1.7621862e-13, 'lamp broken': 4.865868e-09, 'scratch': 4.4613585e-05, 'tire flat': 3.7560035e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/2696.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2696.jpg', 'crack': 2.0222142e-11, 'dent': 0.9992238, 'glass shatter': 2.5953822e-10, 'lamp broken': 0.0005737263, 'scratch': 0.00020243671, 'tire flat': 3.74554e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/4137.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4137.jpg', 'crack': 9.573982e-10, 'dent': 0.9999981, 'glass shatter': 8.097291e-08, 'lamp broken': 1.7051743e-06, 'scratch': 1.7012687e-07, 'tire flat': 1.5495255e-14}"
/kaggle/input/vehicle-damage-identification/test/dent/5166.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/5166.jpg', 'crack': 1.0482155e-14, 'dent': 1.0, 'glass shatter': 1.0422438e-08, 'lamp broken': 2.2029218e-09, 'scratch': 6.1076516e-10, 'tire flat': 2.5914357e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/2033.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2033.jpg', 'crack': 6.9712343e-09, 'dent': 0.99999964, 'glass shatter': 2.5760331e-11, 'lamp broken': 3.602859e-07, 'scratch': 6.6122277e-09, 'tire flat': 1.6278252e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/490.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/490.jpg', 'crack': 2.3286813e-05, 'dent': 0.961966, 'glass shatter': 8.1580616e-08, 'lamp broken': 0.02796896, 'scratch': 0.010041611, 'tire flat': 5.4385593e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/2964.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2964.jpg', 'crack': 7.173309e-10, 'dent': 0.99999714, 'glass shatter': 2.8500166e-10, 'lamp broken': 8.4705576e-10, 'scratch': 2.5443007e-06, 'tire flat': 3.1580387e-07}"
/kaggle/input/vehicle-damage-identification/test/dent/788.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/788.jpg', 'crack': 0.0024747641, 'dent': 0.99248874, 'glass shatter': 1.6478005e-11, 'lamp broken': 1.7082091e-09, 'scratch': 0.0050364025, 'tire flat': 1.2569926e-07}"
/kaggle/input/vehicle-damage-identification/test/dent/2840.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2840.jpg', 'crack': 7.230938e-07, 'dent': 0.99770594, 'glass shatter': 0.00025483582, 'lamp broken': 0.0019805443, 'scratch': 1.8899853e-05, 'tire flat': 3.9020415e-05}"
/kaggle/input/vehicle-damage-identification/test/dent/1680.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1680.jpg', 'crack': 1.7155733e-07, 'dent': 0.99994934, 'glass shatter': 1.1997757e-09, 'lamp broken': 1.5550029e-08, 'scratch': 5.0554816e-05, 'tire flat': 3.4074086e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/3822.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3822.jpg', 'crack': 4.188267e-06, 'dent': 0.9997397, 'glass shatter': 9.0142447e-07, 'lamp broken': 4.0998852e-10, 'scratch': 0.00025505834, 'tire flat': 9.172905e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/1677.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1677.jpg', 'crack': 0.0017625468, 'dent': 0.8750961, 'glass shatter': 7.750315e-06, 'lamp broken': 3.4549505e-08, 'scratch': 0.12313358, 'tire flat': 1.37484815e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/3795.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3795.jpg', 'crack': 6.051828e-10, 'dent': 1.0, 'glass shatter': 4.727587e-12, 'lamp broken': 4.6000533e-11, 'scratch': 1.0326094e-08, 'tire flat': 1.875858e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/2211.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2211.jpg', 'crack': 2.3075864e-07, 'dent': 0.9999888, 'glass shatter': 6.7590406e-08, 'lamp broken': 3.7843547e-06, 'scratch': 3.0638137e-06, 'tire flat': 3.8804064e-06}"
/kaggle/input/vehicle-damage-identification/test/dent/6405.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6405.jpg', 'crack': 1.2851678e-08, 'dent': 0.9167408, 'glass shatter': 2.470032e-07, 'lamp broken': 2.5049534e-09, 'scratch': 0.00026125775, 'tire flat': 0.0829977}"
/kaggle/input/vehicle-damage-identification/test/dent/6407.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6407.jpg', 'crack': 1.6998209e-05, 'dent': 0.90198725, 'glass shatter': 1.5041987e-08, 'lamp broken': 0.005585279, 'scratch': 0.09241042, 'tire flat': 4.325027e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/3550.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3550.jpg', 'crack': 1.2001541e-10, 'dent': 0.9999981, 'glass shatter': 8.7089916e-08, 'lamp broken': 1.0512113e-09, 'scratch': 1.830076e-06, 'tire flat': 1.7970483e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/6636.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6636.jpg', 'crack': 1.682111e-05, 'dent': 0.99990475, 'glass shatter': 1.0748033e-08, 'lamp broken': 2.6093077e-05, 'scratch': 1.8044024e-05, 'tire flat': 3.4375887e-05}"
/kaggle/input/vehicle-damage-identification/test/dent/3384.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3384.jpg', 'crack': 0.0060582384, 'dent': 0.9861535, 'glass shatter': 2.4766127e-12, 'lamp broken': 1.0571676e-07, 'scratch': 0.0077881515, 'tire flat': 1.3365301e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/6576.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6576.jpg', 'crack': 4.5014242e-11, 'dent': 0.9995758, 'glass shatter': 2.1925965e-08, 'lamp broken': 0.00042425992, 'scratch': 7.176872e-09, 'tire flat': 1.1564002e-16}"
/kaggle/input/vehicle-damage-identification/test/dent/3980.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3980.jpg', 'crack': 1.6434875e-06, 'dent': 0.9998248, 'glass shatter': 1.787444e-10, 'lamp broken': 2.4834954e-10, 'scratch': 0.00017351423, 'tire flat': 3.400648e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/190.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/190.jpg', 'crack': 1.6381556e-06, 'dent': 0.99609655, 'glass shatter': 8.806629e-09, 'lamp broken': 0.003839893, 'scratch': 6.183417e-05, 'tire flat': 1.8955005e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/3128.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3128.jpg', 'crack': 1.376491e-12, 'dent': 0.9999999, 'glass shatter': 1.2726295e-07, 'lamp broken': 3.1310525e-14, 'scratch': 1.9110924e-10, 'tire flat': 2.9571418e-14}"
/kaggle/input/vehicle-damage-identification/test/dent/4454.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4454.jpg', 'crack': 0.0055314912, 'dent': 0.9857071, 'glass shatter': 4.4302786e-05, 'lamp broken': 0.0039042786, 'scratch': 0.0043733725, 'tire flat': 0.00043955693}"
/kaggle/input/vehicle-damage-identification/test/dent/3339.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3339.jpg', 'crack': 0.018644804, 'dent': 0.95803726, 'glass shatter': 1.958232e-11, 'lamp broken': 4.1859647e-07, 'scratch': 0.023317445, 'tire flat': 3.3116797e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/6777.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6777.jpg', 'crack': 6.529482e-08, 'dent': 0.87721765, 'glass shatter': 2.4839875e-07, 'lamp broken': 0.12271245, 'scratch': 6.9561254e-05, 'tire flat': 1.5846439e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/6885.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6885.jpg', 'crack': 9.784521e-10, 'dent': 0.999984, 'glass shatter': 2.7630112e-10, 'lamp broken': 1.8325059e-06, 'scratch': 1.4136861e-05, 'tire flat': 1.0317538e-09}"
/kaggle/input/vehicle-damage-identification/test/dent/6767.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6767.jpg', 'crack': 1.1507156e-05, 'dent': 0.13804205, 'glass shatter': 9.809097e-07, 'lamp broken': 1.720224e-06, 'scratch': 0.8619437, 'tire flat': 1.6888439e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/396.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/396.jpg', 'crack': 4.7170834e-05, 'dent': 0.9999447, 'glass shatter': 3.3420013e-11, 'lamp broken': 8.6770285e-07, 'scratch': 7.236435e-06, 'tire flat': 9.0986907e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/3931.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3931.jpg', 'crack': 2.5853834e-17, 'dent': 1.0, 'glass shatter': 3.3369744e-08, 'lamp broken': 2.1111235e-09, 'scratch': 1.2728011e-12, 'tire flat': 5.2434572e-14}"
/kaggle/input/vehicle-damage-identification/test/dent/527.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/527.jpg', 'crack': 1.1003621e-05, 'dent': 0.9999807, 'glass shatter': 1.4069698e-07, 'lamp broken': 8.636895e-07, 'scratch': 7.3963643e-06, 'tire flat': 2.1847642e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/4566.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4566.jpg', 'crack': 1.6771631e-08, 'dent': 0.9981542, 'glass shatter': 1.3904117e-06, 'lamp broken': 6.9023336e-06, 'scratch': 0.001837455, 'tire flat': 7.4737883e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/4529.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4529.jpg', 'crack': 1.867613e-07, 'dent': 0.99995553, 'glass shatter': 1.9832724e-09, 'lamp broken': 1.0645809e-06, 'scratch': 3.9381765e-05, 'tire flat': 3.7700186e-06}"
/kaggle/input/vehicle-damage-identification/test/dent/1471.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1471.jpg', 'crack': 1.1611667e-08, 'dent': 0.99998474, 'glass shatter': 1.3948991e-07, 'lamp broken': 2.6872796e-11, 'scratch': 1.5176603e-05, 'tire flat': 1.7619458e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/3047.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3047.jpg', 'crack': 0.00016288561, 'dent': 0.023525435, 'glass shatter': 0.065576896, 'lamp broken': 0.80603325, 'scratch': 0.10470162, 'tire flat': 1.7550227e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/559.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/559.jpg', 'crack': 2.4280178e-08, 'dent': 0.9999752, 'glass shatter': 2.1142908e-07, 'lamp broken': 6.6057506e-09, 'scratch': 1.799702e-05, 'tire flat': 6.59103e-06}"
/kaggle/input/vehicle-damage-identification/test/dent/3646.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3646.jpg', 'crack': 0.003105538, 'dent': 0.9532192, 'glass shatter': 5.9023275e-08, 'lamp broken': 2.2138809e-05, 'scratch': 0.043652844, 'tire flat': 5.7210812e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/4898.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4898.jpg', 'crack': 6.691044e-07, 'dent': 0.99997854, 'glass shatter': 5.198018e-10, 'lamp broken': 2.0621144e-05, 'scratch': 1.4789501e-07, 'tire flat': 8.542429e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/932.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/932.jpg', 'crack': 0.05150374, 'dent': 0.7264021, 'glass shatter': 0.0005074872, 'lamp broken': 0.031035522, 'scratch': 0.19055113, 'tire flat': 1.8802158e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/6346.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6346.jpg', 'crack': 1.3045728e-07, 'dent': 0.99883777, 'glass shatter': 1.6202015e-05, 'lamp broken': 6.639647e-05, 'scratch': 0.0010794435, 'tire flat': 1.1663702e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/1762.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1762.jpg', 'crack': 2.574336e-07, 'dent': 0.8947206, 'glass shatter': 1.8077002e-10, 'lamp broken': 0.10527917, 'scratch': 1.893054e-08, 'tire flat': 2.2598763e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/2221.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2221.jpg', 'crack': 2.6398025e-10, 'dent': 0.99999845, 'glass shatter': 1.6971741e-09, 'lamp broken': 2.3077262e-10, 'scratch': 1.5478369e-06, 'tire flat': 3.339124e-10}"
/kaggle/input/vehicle-damage-identification/test/dent/2277.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2277.jpg', 'crack': 6.766613e-11, 'dent': 0.9999999, 'glass shatter': 7.8417436e-08, 'lamp broken': 6.2491305e-09, 'scratch': 4.6075762e-08, 'tire flat': 1.4560658e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/3129.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3129.jpg', 'crack': 1.6075077e-08, 'dent': 0.99994993, 'glass shatter': 1.9785952e-07, 'lamp broken': 9.4895966e-11, 'scratch': 4.9856528e-05, 'tire flat': 8.8787555e-16}"
/kaggle/input/vehicle-damage-identification/test/dent/3144.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3144.jpg', 'crack': 8.4394846e-14, 'dent': 0.9999976, 'glass shatter': 2.436862e-06, 'lamp broken': 1.8445256e-15, 'scratch': 3.285802e-08, 'tire flat': 4.853974e-14}"
/kaggle/input/vehicle-damage-identification/test/dent/2331.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2331.jpg', 'crack': 6.286499e-09, 'dent': 0.9999441, 'glass shatter': 1.8982385e-10, 'lamp broken': 5.4777427e-10, 'scratch': 5.590134e-05, 'tire flat': 4.544956e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/1017.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1017.jpg', 'crack': 1.0224831e-11, 'dent': 1.0, 'glass shatter': 1.41035e-11, 'lamp broken': 3.0155087e-09, 'scratch': 1.9911699e-08, 'tire flat': 8.630926e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/4816.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/4816.jpg', 'crack': 2.4949279e-07, 'dent': 0.99985754, 'glass shatter': 1.2042514e-08, 'lamp broken': 6.4018765e-05, 'scratch': 7.814818e-05, 'tire flat': 1.4744068e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/3530.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3530.jpg', 'crack': 6.2499125e-06, 'dent': 0.8334744, 'glass shatter': 6.644653e-06, 'lamp broken': 0.0043872558, 'scratch': 0.16212548, 'tire flat': 2.8073181e-08}"
/kaggle/input/vehicle-damage-identification/test/dent/2010.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2010.jpg', 'crack': 0.00078338495, 'dent': 0.051249485, 'glass shatter': 0.002609879, 'lamp broken': 1.8429211e-05, 'scratch': 0.94533885, 'tire flat': 2.5625224e-11}"
/kaggle/input/vehicle-damage-identification/test/dent/6206.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6206.jpg', 'crack': 6.0949184e-12, 'dent': 0.9998061, 'glass shatter': 5.979674e-13, 'lamp broken': 8.7243745e-12, 'scratch': 0.0001939476, 'tire flat': 1.4204359e-12}"
/kaggle/input/vehicle-damage-identification/test/dent/3472.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/3472.jpg', 'crack': 1.0938215e-11, 'dent': 0.9991836, 'glass shatter': 3.239701e-08, 'lamp broken': 0.00019308887, 'scratch': 0.0006024905, 'tire flat': 2.084455e-05}"
/kaggle/input/vehicle-damage-identification/test/dent/414.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/414.jpg', 'crack': 5.6333858e-09, 'dent': 0.99990964, 'glass shatter': 7.794216e-08, 'lamp broken': 7.0879555e-06, 'scratch': 8.321485e-05, 'tire flat': 5.6732175e-09}"
/kaggle/input/vehicle-damage-identification/test/dent/6965.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6965.jpg', 'crack': 0.0008793968, 'dent': 0.98526996, 'glass shatter': 0.002641632, 'lamp broken': 2.3178245e-06, 'scratch': 0.011205938, 'tire flat': 6.7542777e-07}"
/kaggle/input/vehicle-damage-identification/test/dent/1511.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/1511.jpg', 'crack': 1.5527658e-05, 'dent': 0.99998343, 'glass shatter': 3.261698e-11, 'lamp broken': 1.9775022e-10, 'scratch': 1.1228348e-06, 'tire flat': 1.7656507e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/6211.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/6211.jpg', 'crack': 1.7169648e-12, 'dent': 0.99999106, 'glass shatter': 1.9484597e-10, 'lamp broken': 8.2885714e-07, 'scratch': 8.123881e-06, 'tire flat': 4.3802082e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/2972.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/2972.jpg', 'crack': 5.350735e-05, 'dent': 0.99646807, 'glass shatter': 1.2469373e-10, 'lamp broken': 2.1334607e-08, 'scratch': 0.003478481, 'tire flat': 7.6931327e-13}"
/kaggle/input/vehicle-damage-identification/test/dent/5157.jpg,dent,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/dent/5157.jpg', 'crack': 0.00020647756, 'dent': 0.023155529, 'glass shatter': 0.078692466, 'lamp broken': 0.0007257254, 'scratch': 0.89721984, 'tire flat': 3.3552924e-10}"
